Word Counts,Unique Word Counts,Lyrics_Sentiment,Avg_Word_Length,Artists_Normalized,Album_Normalized,Year
2.8653998467931467,252,1.2475630904638189,-0.7414621787959498,0.5492059790341056,0.0019839526808752,2007
0.8542064463645692,170,-1.359992822495096,0.089726666386075,1.0984289542456305,0.7523571471697218,2004
-0.5415397932771211,92,0.6141643188653956,-0.4324171174627659,1.269444491437243,1.0827152058844025,1992
-1.1185215065148275,65,-1.97979552452202,-0.0248549539912827,-0.9811638281421192,-0.587652680232858,1969
-0.9866399720604948,82,1.2916047243929127,0.0309640885035486,-0.543758704171264,1.1255244408767693,1989
0.2222740937708905,102,1.4284613719742296,-0.459646091016239,1.0282687338593277,-0.0335557895769388,2011
1.3982177759886925,191,0.4200439687434757,1.1018724287605208,0.8769857586513629,0.3969597245915814,2011
0.4970272905507508,213,-0.4598971787872059,-0.6265588597935189,1.736448458383569,0.720048290571709,2013
0.4420766511947787,249,-0.7030809141047761,0.2596302671363173,-0.249962781303622,0.1901830423642996,2017
0.156333326543724,109,0.5388931626956718,1.107544818268419,0.5119333619538824,1.238605438969814,1983
-1.151491890128411,88,-0.0609238630318173,0.291649418018228,1.459096337168967,1.2426440460445658,1988
-0.4151533227583853,121,-1.2235534207905514,0.559225515579751,0.6412912682911277,1.054444956361141,1975
-0.0579741669445669,101,-0.0501854508065172,-0.4312844487963757,1.4119574390969198,1.369456308191766,2010
0.8706916381713607,235,-1.682424109052165,0.3507674541015029,0.6851414060325668,0.4640006020324579,2022
0.9091570857205412,136,1.1410624120534647,-1.009148015655836,-1.062286582963781,-1.162750327677485,1999
-0.3327273637244273,115,0.2848530106228528,-0.0888826792059425,-1.2607084562437934,0.0827560941759071,1980
-0.9866399720604948,107,0.0872662256773268,0.7750561941085585,-1.233302120155394,0.970441929206308,1960
-0.5250546014703295,121,1.6679605052415334,8.514646391159845,-1.4010288970163984,-1.4414142158353456,2020
2.5631713303353,333,-0.5901741798501902,1.197298936574892,0.2696613509324313,-0.5488820523152426,1997
-0.4096582588227881,121,1.5781483302662944,-0.701853894289265,0.7202215162257181,1.585117925983501,1976
-0.7613423507010093,118,-0.3079073442137246,-0.6655202283542213,1.0118249322062882,0.5972746354992605,1992
-0.3547076194668161,115,-0.9006676990503021,1.4299442753574108,0.1907311029978409,-1.2927934754844868,2023
-0.5964904326330931,101,-1.0488577877594465,1.1193145749175142,-0.8923672992157049,-0.1102893239972191,1983
-1.21193759341998,100,0.3507152722713612,0.4931032423169226,-0.9811638281421192,-0.587652680232858,1969
-0.4755990260499546,92,-0.0256405085772593,0.039384468116134,-1.6893435526663605,0.6812776626540937,1968
-0.3931730670159965,160,0.0872662256773268,0.3578904761152059,1.6158605795946115,1.0948310271086572,1962
-0.3437174915956217,106,0.8776133654594304,0.2559695410446361,1.557759147087205,1.3298779588592002,2022
-0.7833226064433981,62,0.8776133654594304,-0.4478943576501242,-0.9778750678115112,1.1174472267272662,1966
0.2442543495132793,92,0.5702561444330566,-0.9124159196903792,-0.6380365003153581,-0.8574316328262646,2002
0.1783135822861128,242,-0.7848409630477525,1.7515959208362488,1.5654329211919569,-0.5666519234441496,1994
-0.805302862185787,78,1.2288787609181426,-1.6311557978731128,1.5457003592083092,-1.4494914299848487,1968
0.5135124823575424,165,-1.0678565170811316,-0.0232251409436615,0.7454353454270456,0.5471959077723407,2013
0.1618283904793212,142,0.0872662256773268,-0.3493091417450231,0.2937789266902228,0.8169748603657474,2007
-0.32723229978883,137,-1.0678565170811316,-0.6489821459286154,-1.4163764452259022,-0.3283741060338054,1965
-1.0690659310944528,76,0.5388931626956718,-0.9491572333955244,0.8583494501112513,-1.7023082328642989,1988
-0.2063408932056915,105,1.6679605052415334,-1.1932900168722151,-1.131350549906548,-1.0642083150535464,1992
-0.750352222829815,125,0.5702561444330566,-0.7995478357604835,1.7167158963999216,-0.7968525267049906,2009
0.0794024314453631,151,-0.3079073442137246,0.1443690208727052,-1.6937285664405044,0.3549582110141648,2001
-0.5800052408263016,87,-0.7030809141047761,1.3662347581050436,1.0403275217382235,-0.4971878817584221,1964
-1.3712944475522992,65,1.0600011669476077,-0.0009255731652379,1.0951401939150225,-1.341256760381506,1965
-0.8932238851553422,78,-1.6251525771838968,-0.6857480045575548,-0.3935719824068351,-1.3695270099047672,1982
-0.2118359571412887,121,0.9152489435442924,-0.9554051358534226,-1.6761885113439288,0.9518643366624508,2001
-0.3602026834024133,105,0.6800265805139044,-1.1636505847305176,0.4505431691158676,0.0504472375778943,1964
-0.8547584376061618,73,1.272786935350482,-0.6411662376197792,-0.6248814589929264,-1.1530576706980815,1997
-0.6019854965686904,86,-0.6565899058822997,-1.210665794063542,-0.6380365003153581,-0.8574316328262646,2001
-0.1843606374633027,133,1.6679605052415334,0.415008009796068,0.4001155107132126,0.0100611668303784,1992
0.4310865233235843,94,1.0651533647297595,-0.8234006789467967,0.6358100010734479,0.4688469305221598,2013
-0.6899065195382457,101,0.1860596181500898,-0.6199583210552564,1.505138981797478,1.2022579752970497,1973
1.618020333412581,327,-1.5310636319717417,-0.0955821879598893,-0.7356030567900601,-0.5109191458125776,2023
0.8542064463645692,161,-1.675815855375057,-0.9778227335932008,-0.5656837730419836,0.4018060530812833,2016
-0.8272831179281758,109,0.6800265805139044,-0.6977262542072685,-1.0118589245611265,0.2628779697098284,1996
-0.4151533227583853,122,0.2732302585672337,0.1085545061891588,-1.3538899989443514,-0.9398192171511972,1981
1.332277008761526,195,-0.4208140784683108,-0.1551786438348993,-1.0524203019719576,-1.1587117206027338,2007
-0.6844114556026485,96,-1.1214999881070662,-1.3261181802903506,-1.2442646545907536,-1.2612923403014242,1993
2.2499526860062597,270,0.1427291828550185,-0.1344130546111852,0.1764798082318732,-0.1644066587988905,1999
2.205992174521482,264,-0.4875316941642027,0.0032452303434479,-1.2015107702928505,-0.6199615368308707,1991
0.0134616642181966,133,0.6800265805139044,-0.3596037374904235,0.4834307724219469,0.8848234592215742,2023
-0.6404509441178707,98,1.2288787609181426,0.5978153706704546,-0.3267005223511405,-0.329989548863706,1965
2.1455464712299124,221,-0.3079073442137246,-0.8043439412441609,1.3790698357908406,-1.2596768974715236,1987
1.1454448349512212,227,1.094321452173878,0.3678311835909852,0.6730826181536711,0.4858090802361165,1997
0.2497494134488765,136,-0.4875316941642027,-0.4599393530785396,0.72241402311279,0.279840119423785,2001
-0.6789163916670512,138,-0.0256405085772593,-0.1336580587541972,-1.178489447978595,1.511615277223022,1986
1.8817834023212467,190,0.8776133654594304,0.0629663983028275,-1.2585159493567215,-0.7080031710604555,2002
1.568564757992206,275,0.1480621595067196,-0.1555471873108313,-0.5865125884691672,1.585117925983501,2003
-0.2338162128836775,107,-0.3079073442137246,1.2673665518653698,0.5557834996953215,0.4026137744962336,2014
0.9805929168833049,132,-0.7749306540849674,0.302079898987336,-0.6632503295166856,-0.8792401110299233,2019
-1.1459968261928135,68,-0.3079073442137246,0.7176346992991202,-0.44399964080949,0.995481293069768,1976
-0.8492633736705646,73,1.448419633079838,-0.791716499561575,-0.6785978777261893,1.2143737965213046,1973
1.7169314842533303,196,-0.3079073442137246,-0.0897327679300084,0.137014684264578,0.1675668427456907,2014
-0.6954015834738428,83,0.7756330893585136,-0.7313211723634252,-1.584103222086907,0.7402413259454671,2001
-0.1843606374633027,108,0.6800265805139044,-0.1282599606162699,-0.6851753983874052,-1.2192908267240077,1986
-1.151491890128411,12,-2.2837751936689825,0.5498038220036414,-0.935121183513608,0.3977674460065317,2014
1.8598031465788576,197,0.9203348324746792,-0.3619915292820433,1.3933211305568085,-0.7984679695348913,1999
0.5135124823575424,173,-0.0999212547973814,0.5682572970816042,-1.2629009631308654,-0.8315845475478544,1997
-0.832778181863773,89,1.385693669605068,-0.2303092338108616,0.2126561718685604,-0.3994535905494334,2000
0.1398481347369324,103,1.030583779610805,-1.607219642407799,1.453615069951287,-0.5020342102481241,1986
7.201005291979342,871,0.1802482421222803,0.6511475689497194,-0.2104976573363268,1.585117925983501,1965
-0.9536695884469116,64,-0.8724410154866554,0.9409468583451722,-1.02720647277063,-0.0060932614686279,1962
-0.8162929900569814,81,0.8776133654594304,0.3143396060965492,0.4626019569947633,1.585117925983501,1973
1.0300484923036797,209,-0.8724410154866554,0.5457977015196955,-0.3047754534804209,-0.4471091540315023,1992
1.3432671366327205,260,-0.4772674455956039,0.4795429432534015,-0.7377955636771321,0.879169409316922,2011
0.8926718939137496,135,0.8629773073153171,-0.3510474835704523,1.4119574390969198,1.5754252690040973,2018
-0.431638514565177,122,-1.0052724675508744,0.7530250010327453,0.5239921498327781,-1.286331704164884,1983
-0.4646088981787602,86,1.3192779435729585,-1.0169823405493292,-0.4856572716638572,0.7168174049119078,1967
-0.1458951899141223,88,-0.52744821637542,0.6230674557456306,0.5053558412926665,0.4381535167540477,1986
0.2717296691912653,219,0.200172959931913,0.8517387974251741,0.5963448771061526,-1.1789047559764918,1985
-0.8492633736705646,102,-0.3079073442137246,1.988407851050548,-0.054829668354218,0.6247371636075714,1986
0.8267311266865831,155,-0.1761828209167074,0.595411100041064,1.6388819019088674,0.1489892502018333,2023
0.1178678789945436,143,0.9223499960131344,-0.4405998662422778,-1.5281942964665718,0.4252299741148426,2021
-0.1623803817209139,73,1.4045114586474992,2.933698396306426,0.3694204142942053,0.0205615452247325,1984
-0.3492125555312189,102,1.2288787609181426,-1.1020233083925242,0.2104636649814885,-0.3873377693251787,2018
-1.393274703294688,66,1.272786935350482,-0.6961497250092842,-0.6544803019683978,-1.650614062307478,1959
-1.3603043196811049,70,0.0872662256773268,-0.2052556275615343,1.5369303316600214,-0.509303702982677,1967
1.650990717026164,293,-0.4119003889218962,0.6477701086442582,-1.1993182634057786,-1.3356027104768535,1976
-1.2943635524539383,62,1.0093378887564477,-0.5409362767066515,-0.0646959493460418,-1.5415716712891852,1980
-0.4755990260499546,115,-0.1916798236575329,-0.4873944804472531,-1.5884882358610506,-0.7160803852099588,1979
-1.1130264425792304,118,-1.2958412689413537,1.8405758419306972,-0.1765138005867115,1.585117925983501,2012
-1.0031251638672865,71,0.1860596181500898,1.1835960713091411,0.2740463647065752,1.585117925983501,1987
0.1233629429301408,110,-0.5450114861483556,-1.0625045971525595,1.0458087889559031,-1.6998850686194478,2005
-1.3767895114878963,62,-0.9665299606988108,0.1195464820279542,1.4514225630642152,1.585117925983501,1959
-0.3492125555312189,103,-0.1559175096402433,-0.5860153796804256,-0.1129311008616248,1.2297205034053609,2002
0.6124236331982921,169,0.9494631054396216,0.2894094665736694,0.5448209652599617,1.169949118699037,2009
0.7278199758458335,181,-0.0609238630318173,-0.7677477004115305,1.7342559514964973,-1.167596656167187,2018
1.491633862893845,290,-0.6738087978165503,0.1631957773878066,0.2411587614004959,-0.1652143802138408,2018
-0.4426286424363714,121,0.5388931626956718,0.6569682895812265,1.6651919845537309,-0.3550289127271659,1991
-0.4426286424363714,100,1.4961459096367284,-0.8209416811902742,1.646555676013619,1.468806042230655,1988
-0.6514410719890652,77,-0.7030809141047761,-1.770978193622787,-0.3124492275851727,1.1279476051216204,2004
-0.7228769031518288,101,-2.036791712487076,-1.0547797440524738,-1.0546128088590296,1.0762534345647998,1972
0.2827197970624597,166,1.272786935350482,-1.4426846576343872,-0.3398555636735722,-1.258061454641623,1990
-0.645946008053468,134,-0.8018743065775391,-0.2179829829529723,1.3560485134765852,-0.949511874130601,1975
-0.5525299211483155,82,1.6679605052415334,-1.029534365698275,1.2683482379937068,0.9817500290156126,1968
-1.102036314708036,49,-1.2958412689413537,-0.2442952954011494,0.0515069156687717,1.4679983208157048,1983
-0.4701039621143574,78,-0.8724410154866554,-0.2341120133308475,-1.3089436077593763,-0.7265807636043129,1978
-0.7888176703789953,74,1.0093378887564477,-0.7138160356919426,-0.7980895030716109,1.0366750852322342,1979
-0.299756980110844,68,1.6679605052415334,0.4054123757067159,-1.2629009631308654,-1.113479321365516,1993
2.766488695952397,389,-0.5984761456042038,-0.1593894019187686,-1.079826638060357,-0.815430119248848,2011
1.4037128399242895,190,1.0093378887564477,-0.3284900868723467,0.3913454831649248,-0.9034717534784328,2008
-0.4646088981787602,93,0.5206823991062224,-0.1077592824875024,0.3727091746248132,-0.8550084685814137,1974
-0.8547584376061618,112,1.0093378887564477,-0.2996217512473273,0.3902492297213888,0.0456009090881924,1974
-1.0855511229012444,84,1.0093378887564477,-0.5937748974054201,-1.1061367207052206,-0.4042999190391354,1974
-1.2284227852267715,71,0.0872662256773268,0.0478369253653401,0.7202215162257181,-1.425259787536339,1973
-0.4151533227583853,91,-0.9665299606988108,-1.0565949327231,0.5272809101633861,1.1586410188897325,2002
0.0244517920893911,173,0.200172959931913,-0.5355628576525399,-0.4023420099551229,-0.6417700150345294,1990
-0.085449486622553,108,1.375239342359273,-0.6920167640339677,-1.4503603019755176,-1.405066752162581,1989
-0.085449486622553,129,1.0440022369925044,-0.8362946744449774,-1.2629009631308654,-0.8315845475478544,1998
1.975199489226399,348,-0.4725629983349962,1.17303977144656,0.3628428936329894,1.2289127819904102,2015
1.9806945531619964,217,0.293443740403093,0.5776796496640362,0.4450619018981877,0.2426849343360703,2001
-0.7063917113450373,142,-0.6372186524562675,0.6646689037166069,0.1490734721434738,1.0697916632451974,1965
0.288214860998057,135,-1.2377275086632578,-0.0977227717408621,-0.6588653157425417,-1.2685618330359771,1984
0.2662346052556681,171,-1.0810730244353473,-0.796101676161508,0.4735644914301231,-1.387296881033674,1978
-0.0744593587513586,110,0.1860596181500898,-0.3376019416962125,1.551181626425989,0.7572034756594238,2002
0.1728185183505156,151,-0.3079073442137246,-0.2519880713893702,1.4470375492900711,-0.2629486714228295,1976
2.848914654986355,327,-1.337584955901676,0.2271108170218753,-0.931832423183,-1.7047313971091496,2000
-1.047085675352064,41,1.6679605052415334,-0.5244865174325064,0.7651679074106932,1.250721260194069,1966
